id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street_is_pave,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,has_central_air,electrical,first_flr_sf,second_fl_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_at_sale,age_of_remod,sale_time_to_recession,garage_age,garage_age_1_or_less,garage_age_2_5,garage_age_6_10,garage_age_11_19,garage_age_20_31,garage_age_32_40,garage_age_41_49,garage_age_50_59,garage_age_60_91,garage_age_over_92,no_garage,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,bldg_type_d_1Fam,bldg_type_d_2fmCon,bldg_type_d_Duplex,bldg_type_d_Twnhs,bldg_type_d_TwnhsE,house_style_d_1.5Fin,house_style_d_1.5Unf,house_style_d_1Story,house_style_d_2.5Fin,house_style_d_2.5Unf,house_style_d_2Story,house_style_d_SFoyer,house_style_d_SLvl,nhood_med_abv_230759,nhood_med_194280_230759,nhood_med_168610_194280,nhood_med_136516_168610,nhood_med_115650_136516,nhood_med_below_115650,foundation_d_BrkTil,foundation_d_CBlock,foundation_d_PConc,foundation_d_Slab,foundation_d_Stone,foundation_d_Wood,fireplace_qu_d_Ex,fireplace_qu_d_Fa,fireplace_qu_d_Gd,fireplace_qu_d_NA,fireplace_qu_d_Po,fireplace_qu_d_TA,heating_qc_d_Ex,heating_qc_d_Fa,heating_qc_d_Gd,heating_qc_d_TA,electrical_d_FuseA,electrical_d_FuseF,electrical_d_FuseP,electrical_d_Mix,electrical_d_SBrkr,garage_type_d_2Types,garage_type_d_Attchd,garage_type_d_Basment,garage_type_d_BuiltIn,garage_type_d_CarPort,garage_type_d_Detchd,garage_type_d_NA,misc_feature_d_Gar2,misc_feature_d_NA,misc_feature_d_Othr,misc_feature_d_Shed,misc_feature_d_TenC,is_1_story,is_1_hf_story,is_2_story,is_2_hf_story,is_split_multi,is_duplex,is_pud,is_2_fm_conv,is_pre_war,is_post_war,has_finished_attic,sale_type_d_COD,sale_type_d_CWD,sale_type_d_Con,sale_type_d_ConLD,sale_type_d_ConLI,sale_type_d_ConLw,sale_type_d_New,sale_type_d_Oth,sale_type_d_WD ,exterior_1st_d_AsbShng,exterior_1st_d_AsphShn,exterior_1st_d_BrkComm,exterior_1st_d_BrkFace,exterior_1st_d_CBlock,exterior_1st_d_CemntBd,exterior_1st_d_HdBoard,exterior_1st_d_ImStucc,exterior_1st_d_MetalSd,exterior_1st_d_Plywood,exterior_1st_d_Stone,exterior_1st_d_Stucco,exterior_1st_d_VinylSd,exterior_1st_d_Wd Sdng,exterior_1st_d_WdShing,exterior_2nd_d_AsbShng,exterior_2nd_d_AsphShn,exterior_2nd_d_BrkComm,exterior_2nd_d_BrkFace,exterior_2nd_d_CBlock,exterior_2nd_d_CemntBd,exterior_2nd_d_HdBoard,exterior_2nd_d_ImStucc,exterior_2nd_d_MetalSd,exterior_2nd_d_Plywood,exterior_2nd_d_Stone,exterior_2nd_d_Stucco,exterior_2nd_d_VinylSd,exterior_2nd_d_Wd Sdng,exterior_2nd_d_WdShing,condition_1_d_Artery,condition_1_d_Feedr,condition_1_d_Norm,condition_1_d_PosA,condition_1_d_PosN,condition_1_d_RRAe,condition_1_d_RRAn,condition_1_d_RRNe,condition_1_d_RRNn,condition_2_d_Artery,condition_2_d_Feedr,condition_2_d_Norm,condition_2_d_PosA,condition_2_d_PosN,condition_2_d_RRAe,condition_2_d_RRAn,condition_2_d_RRNn,exterior_1st_d_PreCast,exterior_2nd_d_Other,exterior_2nd_d_PreCast,mas_vnr_type_d_BrkComm,mas_vnr_type_d_BrkFace,mas_vnr_type_d_None,mas_vnr_type_d_Stone,roof_style_d_Flat,roof_style_d_Gable,roof_style_d_Gambrel,roof_style_d_Hip,roof_style_d_Mansard,roof_style_d_Shed,roof_matl_d_CompShg,roof_matl_d_Membran,roof_matl_d_Tar&Grv,roof_matl_d_WdShake,roof_matl_d_WdShngl,neighborhood_d_Blmngtn,neighborhood_d_Blueste,neighborhood_d_BrDale,neighborhood_d_BrkSide,neighborhood_d_ClearCr,neighborhood_d_CollgCr,neighborhood_d_Crawfor,neighborhood_d_Edwards,neighborhood_d_Gilbert,neighborhood_d_Greens,neighborhood_d_GrnHill,neighborhood_d_IDOTRR,neighborhood_d_Landmrk,neighborhood_d_MeadowV,neighborhood_d_Mitchel,neighborhood_d_NAmes,neighborhood_d_NPkVill,neighborhood_d_NWAmes,neighborhood_d_NoRidge,neighborhood_d_NridgHt,neighborhood_d_OldTown,neighborhood_d_SWISU,neighborhood_d_Sawyer,neighborhood_d_SawyerW,neighborhood_d_Somerst,neighborhood_d_StoneBr,neighborhood_d_Timber,neighborhood_d_Veenker
10,1044,527451290,160,RM,21.0,1680,1,NA,0,0,0,Inside,0,BrDale,1,1,0,5,6,5,1971,1971,2,1,-1,-1,1,232.0,3,3,-2,3,TA,1,ALQ,387.0,Unf,0.0,96.0,483.0,GasA,3,1,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,4,Typ,0,0,0,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2008,-3,85400,37,37,10,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2752,906380150,20,RL,64.0,7488,1,NA,-1,0,0,Inside,0,CollgCr,1,1,3,2,7,5,2005,2005,2,1,4,4,0,0.0,4,3,3,4,TA,3,GLQ,393.0,Unf,0.0,815.0,1208.0,GasA,5,1,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,4,6,Typ,0,0,6,2005.0,2,2.0,632.0,3,3,2,105,58,0,0,0,0,0,0,NA,0,2,2006,-4,183600,1,1,11,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,807,906226060,70,RL,120.0,26400,1,NA,0,-1,0,FR2,0,SawyerW,-2,1,3,5,5,7,1880,2007,2,1,-1,-1,0,0.0,4,3,3,0,NA,0,NA,0.0,NA,0.0,0.0,0.0,GasA,5,1,SBrkr,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,Mod,1,3,6,1900.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,0,NA,0,6,2009,-4,131000,129,2,12,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,1177,533236070,160,FV,24.0,2645,1,Pave,0,0,0,Inside,0,Somerst,1,1,0,5,8,5,1999,2000,2,1,3,3,1,456.0,4,3,3,4,TA,1,GLQ,813.0,Unf,0.0,147.0,960.0,GasA,5,1,SBrkr,962,645,0,1607,1.0,0.0,2,1,3,1,4,7,Typ,0,0,0,2000.0,1,2.0,480.0,3,3,2,169,0,0,0,0,0,0,0,NA,0,12,2008,-2,200000,9,8,13,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,1480,907418040,20,RL,74.0,9627,1,NA,0,0,0,Inside,0,CollgCr,1,1,3,2,7,5,2007,2007,2,1,4,4,0,0.0,4,3,3,4,TA,3,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,5,1,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,4,6,Typ,0,0,6,2007.0,2,2.0,610.0,3,3,2,0,50,0,0,0,0,0,0,NA,0,6,2008,-4,193000,1,1,14,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,324,923202105,20,RL,93.0,10114,1,NA,0,0,0,Inside,0,Mitchel,1,1,3,2,5,5,2004,2005,2,1,4,4,0,0.0,3,3,3,5,TA,3,Unf,0.0,Unf,0.0,1430.0,1430.0,GasA,5,1,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,4,7,Typ,0,0,6,2004.0,2,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,3,2010,-4,173500,6,5,15,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1311,902301140,70,RM,34.0,4571,1,Grvl,0,0,0,Inside,0,OldTown,1,1,3,5,5,5,1916,1950,2,1,-2,-2,0,0.0,3,3,0,3,TA,1,Unf,0.0,Unf,0.0,624.0,624.0,GasA,2,0,SBrkr,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,Typ,0,0,0,1916.0,1,3.0,513.0,2,2,2,0,0,96,0,0,0,0,0,NA,0,5,2008,-3,98000,92,58,16,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,770,905101490,20,RL,80.0,8816,1,NA,0,0,0,Corner,0,Sawyer,-2,1,3,2,5,6,1963,1963,2,1,4,4,0,0.0,3,3,3,3,TA,1,Rec,651.0,Unf,0.0,470.0,1121.0,GasA,3,1,SBrkr,1121,0,0,1121,1.0,0.0,1,0,3,1,3,5,Typ,0,0,0,1963.0,1,2.0,480.0,3,3,2,0,80,0,0,0,0,0,3,NA,0,6,2009,-4,139000,46,46,17,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,2063,905107140,20,RL,71.0,8197,1,NA,0,0,0,Inside,0,Sawyer,1,1,3,2,6,5,1977,1977,2,1,-1,-1,1,148.0,3,3,-2,3,TA,1,Unf,0.0,Unf,0.0,660.0,660.0,GasA,5,1,SBrkr,1285,0,0,1285,0.0,0.0,1,1,3,1,3,7,Typ,1,3,6,1977.0,2,2.0,528.0,3,3,2,138,0,0,0,0,0,0,3,NA,0,4,2007,-4,143500,30,30,18,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,69,528458070,60,FV,72.0,8640,1,NA,0,0,0,Inside,0,Somerst,1,1,3,5,7,5,2009,2009,2,1,4,4,0,0.0,3,3,3,4,TA,2,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,5,1,SBrkr,764,783,0,1547,0.0,0.0,2,1,3,1,4,7,Typ,0,0,6,2009.0,1,2.0,614.0,3,3,2,169,45,0,0,0,0,0,0,NA,0,6,2010,3,215200,1,1,19,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,2062,905106150,20,RL,109.0,8724,1,NA,0,0,0,Inside,0,Sawyer,1,1,3,2,5,5,1968,1968,2,1,4,4,0,0.0,3,3,-2,4,TA,1,BLQ,492.0,Unf,0.0,402.0,894.0,GasA,4,1,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,3,5,Typ,1,1,6,1968.0,3,2.0,450.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,5,2007,-4,129000,39,39,20,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,351,527131030,120,RL,40.0,5664,1,NA,-1,0,0,Inside,0,StoneBr,1,1,2,2,8,5,2000,2000,2,1,0,0,0,0.0,4,3,3,4,TA,1,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,5,1,SBrkr,1659,0,0,1659,1.0,0.0,2,0,2,1,5,5,Typ,1,5,6,2000.0,3,2.0,499.0,3,3,2,212,59,0,0,0,0,0,0,NA,0,10,2009,-4,278000,9,9,21,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,2393,528142010,60,RL,103.0,12867,1,NA,-1,0,0,Corner,0,NridgHt,1,1,3,5,8,5,2005,2006,2,1,0,0,0,0.0,4,3,3,5,TA,3,Unf,0.0,Unf,0.0,1209.0,1209.0,GasA,5,1,SBrkr,1209,1044,0,2253,0.0,0.0,2,1,3,1,5,8,Typ,1,4,6,2005.0,3,2.0,575.0,3,3,2,243,142,0,0,0,0,0,0,NA,0,7,2006,4,344133,1,0,22,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,12,527165230,20,RL,0.0,7980,1,NA,-1,0,0,Inside,0,Gilbert,1,1,3,2,6,7,1992,2007,2,1,-1,-1,0,0.0,3,4,3,4,TA,1,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,5,1,SBrkr,1187,0,0,1187,1.0,0.0,2,0,3,1,3,6,Typ,0,0,6,1992.0,3,2.0,420.0,3,3,2,483,21,0,0,0,0,0,4,Shed,500,3,2010,-4,185000,18,3,23,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2339,527250040,190,RL,100.0,34650,1,NA,0,-1,0,Inside,0,Gilbert,1,1,0,2,5,5,1955,1955,2,1,2,2,0,0.0,3,3,-2,3,TA,2,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,3,0,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,Typ,0,0,6,1955.0,3,2.0,572.0,3,3,2,264,0,0,0,0,0,0,0,NA,0,1,2006,-4,145000,51,51,24,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,624,535104120,20,RL,92.0,10573,1,NA,-1,0,0,Corner,0,NAmes,1,1,3,2,6,6,1961,1961,2,1,3,3,1,3.0,3,3,-2,3,TA,1,Rec,1312.0,Unf,0.0,141.0,1453.0,GasA,5,1,SBrkr,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,Typ,1,3,6,1961.0,2,2.0,530.0,3,3,2,0,49,0,0,288,0,0,4,NA,0,4,2009,-4,187500,48,48,25,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,86,532376160,20,RL,65.0,8450,1,NA,0,0,0,Inside,0,Sawyer,-1,1,3,2,5,8,1965,2009,2,1,3,3,0,0.0,3,4,-2,3,TA,1,GLQ,553.0,BLQ,117.0,224.0,894.0,GasA,5,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,1,4,0,1973.0,1,1.0,336.0,3,3,2,416,144,0,0,0,0,0,3,NA,0,4,2010,-4,138500,45,1,26,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1534,909277040,50,RL,0.0,11700,1,Grvl,-1,-2,0,Inside,-1,Crawfor,1,1,3,4,5,6,1937,1995,2,1,2,2,0,0.0,3,3,-2,3,TA,1,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,5,1,SBrkr,1265,673,0,1938,0.0,0.0,2,0,4,1,4,7,Min2,1,4,0,1937.0,1,1.0,240.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,7,2008,-4,198000,71,13,27,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
